dataset,run,model,parameters,speed_cap_mps,vector_rmse_mps,displacement_mae_m,speed_mae_mps,median_angle_deg,vector_r2,samples,predicted_contact_rate,false_contact_rate,compared_pairs
crossing external,crossing_90_d_1,goal_stable_neural,18434,100.0,0.37064789277261617,0.12855109567479578,0.20781303676098672,8.628112291025069,0.8904209790222966,6000.0,0.014269254630860586,0.010236639191704333,22566.0
crossing external,crossing_90_d_1,tensor_residual,18700,100.0,0.3392606785634956,0.11645990039148689,0.16783377290191062,8.529387780478428,0.9081939297275561,6000.0,0.013959053443233182,0.010015066914827616,22566.0
crossing external,crossing_90_d_1,tensor_residual_ungated,18700,100.0,0.3392606785634956,0.11645990039148689,0.16783377290191062,8.529387780478428,0.9081939297275561,6000.0,0.013959053443233182,0.010015066914827616,22566.0
crossing external,crossing_90_d_1,gel_ped,37134,100.0,0.3499514686900805,0.12085024023573405,0.184673659273158,8.463068795206443,0.9023167757068109,6000.0,0.014047682353983869,0.010148010280953646,22566.0
crossing external,crossing_90_d_2,constant_velocity,0,100.0,0.3993939471248907,0.13757601470344788,0.16894256868587823,8.272994610634695,0.9009396361265762,6000.0,0.01844649405489499,0.014612734748305368,17998.0
crossing external,crossing_90_d_2,social_force,4,100.0,0.3943681207547327,0.1368862816640569,0.1866485904958443,8.040977686907627,0.9034170284250979,6000.0,0.017501944660517837,0.013612623624847206,17998.0
crossing external,crossing_90_d_2,isotropic_constrained,4,100.0,0.3943681208189985,0.13688628168645464,0.18664859054899852,8.040977691742668,0.9034170283936198,6000.0,0.017501944660517837,0.013612623624847206,17998.0
crossing external,crossing_90_d_2,isotropic_unconstrained,4,100.0,0.3943681208189985,0.13688628168645464,0.18664859054899852,8.040977691742668,0.9034170283936198,6000.0,0.017501944660517837,0.013612623624847206,17998.0
crossing external,crossing_90_d_2,shared_goal_frame,6,100.0,0.40134495738565185,0.14093495115429924,0.21804040357765359,7.67016623638837,0.8999694670128144,6000.0,0.016501833537059675,0.012501389043227026,17998.0
crossing external,crossing_90_d_2,decoupled_scalar_geometry,8,100.0,0.37776298995477176,0.13016393718363037,0.17052427863818914,7.710581826656112,0.9113791776663487,6000.0,0.017557506389598843,0.013612623624847206,17998.0
crossing external,crossing_90_d_2,tensor_persistence_only,2,100.0,0.3505377132231609,0.11931572656333765,0.17334418972194288,6.515679634604928,0.923692634534191,6000.0,0.015946216246249582,0.011779086565173909,17998.0
crossing external,crossing_90_d_2,tensor_no_isotropic,8,100.0,0.3483485347685973,0.1186320204286395,0.17540761939446292,6.54030379734596,0.9246427680139112,6000.0,0.01561284587176353,0.011556839648849872,17998.0
crossing external,crossing_90_d_2,tensor_no_forward,8,100.0,0.34705099911345916,0.11795582100554668,0.17136745414300147,6.520996582794412,0.9252031067643526,6000.0,0.015279475497277475,0.011056784087120792,17998.0
crossing external,crossing_90_d_2,tensor_no_closing,8,100.0,0.35067725707872094,0.11955801909327915,0.17645800841931114,6.512581385433349,0.923631868784699,6000.0,0.015112790310034449,0.01116790754528281,17998.0
crossing external,crossing_90_d_2,tensor_no_wall,9,100.0,0.34925653248134986,0.11887094447521061,0.17604034347971423,6.524792124841764,0.9242494069748793,6000.0,0.01500166685187243,0.010890098899877763,17998.0
crossing external,crossing_90_d_2,tensor_response,10,100.0,0.34931144713172485,0.11890682919422431,0.17600304711072845,6.544232205617986,0.9242255841170368,6000.0,0.01494610512279142,0.010834537170796755,17998.0
crossing external,crossing_90_d_2,tensor_without_cap,10,100.0,0.34931144713172485,0.11890682919422431,0.17600304711072845,6.544232205617986,0.9242255841170368,6000.0,0.01494610512279142,0.010834537170796755,17998.0
crossing external,crossing_90_d_2,unrestricted_ten_scalar,22,100.0,0.348501203306989,0.11840479524947639,0.17339332832441892,6.566196775686718,0.9245767008521014,6000.0,0.014557173019224358,0.010278919879986664,17998.0
crossing external,crossing_90_d_2,invariant_ridge,26,100.0,0.35208738273222656,0.11987413216159984,0.17881892375323943,6.626611592530147,0.9230164586042111,6000.0,0.014890543393710412,0.010612290254472719,17998.0
crossing external,crossing_90_d_2,interaction_mlp,18434,100.0,0.3868801521536792,0.1340997931180579,0.2299333169202615,6.86268465186224,0.9070499000065788,6000.0,0.013057006334037115,0.009167685298366484,17998.0
crossing external,crossing_90_d_2,goal_stable_neural,18434,100.0,0.3868612539724003,0.1340888737141224,0.22992812600392873,6.856973162512013,0.9070589805702997,6000.0,0.013057006334037115,0.009167685298366484,17998.0
crossing external,crossing_90_d_2,tensor_residual,18700,100.0,0.3503302809376792,0.11913715251119186,0.17899849543255777,6.73251379799274,0.9237829182742534,6000.0,0.013279253250361151,0.00944549394377153,17998.0
crossing external,crossing_90_d_2,tensor_residual_ungated,18700,100.0,0.3503302809376792,0.11913715251119186,0.17899849543255777,6.73251379799274,0.9237829182742534,6000.0,0.013279253250361151,0.00944549394377153,17998.0
crossing external,crossing_90_d_2,gel_ped,37134,100.0,0.36178062693490104,0.12412827518414467,0.19949152678054238,6.649268103531679,0.9187192737541316,6000.0,0.01333481497944216,0.009223247027447494,17998.0
crossing external,crossing_90_d_3,constant_velocity,0,100.0,0.3721267453211786,0.1282650539281492,0.156336256812784,7.157240652002288,0.9130712091295343,6000.0,0.01564920979237682,0.013634955066625348,12908.0
crossing external,crossing_90_d_3,social_force,4,100.0,0.3698783407497463,0.12865055115936447,0.176774948411079,6.944026153648972,0.9141184900982182,6000.0,0.013325069724202046,0.011465757669662225,12908.0
crossing external,crossing_90_d_3,isotropic_constrained,4,100.0,0.3698783407401122,0.1286505511542058,0.17677494838723137,6.944026166227193,0.914118490102692,6000.0,0.013325069724202046,0.011465757669662225,12908.0
crossing external,crossing_90_d_3,isotropic_unconstrained,4,100.0,0.3698783407401122,0.1286505511542058,0.17677494838723137,6.944026166227193,0.914118490102692,6000.0,0.013325069724202046,0.011465757669662225,12908.0
crossing external,crossing_90_d_3,shared_goal_frame,6,100.0,0.37661340808092003,0.13288334295974566,0.2078566510841719,6.614058273972038,0.9109624041382485,6000.0,0.013015184381778741,0.01100092965602727,12908.0
crossing external,crossing_90_d_3,decoupled_scalar_geometry,8,100.0,0.3518468051955376,0.121410882409761,0.15830187602784784,6.631437914708341,0.9222878197141893,6000.0,0.013867369073442826,0.011853114347691355,12908.0
